Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,AVG,OBP,SLG,GDP,CS,H,OPS,NameASCII,PlayerId,MLBAMID
"Mauricio Dubón","SFG",74,187,5,20,22,2,0.048128342,0.219251336,0.24,0.278074866,0.377142857,5,1,42,0.655217723,"Mauricio Dubon",16530,643289
"Bobby Bradley","CLE",74,279,16,36,41,0,0.089605734,0.354838709,0.208163265,0.29390681,0.444897959,3,0,51,0.738804769,"Bobby Bradley",17278,656252
"Giovanny Gallegos","STL",73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Giovanny Gallegos",14986,606149
"Willians Astudillo","MIN",73,216,7,17,21,0,0.013888888,0.055555555,0.235576923,0.259259259,0.375,12,0,49,0.634259259,"Willians Astudillo",15608,553902
"J.D. Davis","NYM",73,211,5,18,23,1,0.113744075,0.322274881,0.284916201,0.383886255,0.435754189,4,0,51,0.819640444,"J.D. Davis",16219,605204
"Nick Gordon","MIN",73,216,4,19,23,10,0.055555555,0.254629629,0.24,0.291666666,0.355,7,1,48,0.646666666,"Nick Gordon",16337,624503
"Kurt Suzuki","LAA",72,247,6,17,16,0,0.048582995,0.178137651,0.223744292,0.293877551,0.342465753,7,0,49,0.636343304,"Kurt Suzuki",8259,435559
"Hansel Robles","- - -",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hansel Robles",11801,570663
"Blake Treinen","LAD",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blake Treinen",12572,595014
"Brian Goodwin","CHW",72,271,8,33,29,1,0.121771217,0.21402214,0.221276595,0.318518518,0.374468085,2,0,52,0.692986603,"Brian Goodwin",12858,571718
"Stephen Piscotty","OAK",72,188,5,14,16,1,0.069148936,0.255319148,0.219653179,0.281914893,0.352601156,2,0,38,0.634516049,"Stephen Piscotty",13367,572039
"Adam Cimber","- - -",72,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Adam Cimber",15288,643256
"Mike Mayers","LAA",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mike Mayers",15451,594577
"Ryne Stanek","HOU",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryne Stanek",15947,592773
"Óscar Mercado","CLE",72,238,6,27,19,7,0.088235294,0.176470588,0.224299065,0.299578059,0.369158878,1,1,48,0.668736937,"Oscar Mercado",16375,640458
"Jake Brentz","KCR",72,1,0,0,0,0,1,0,0,1,0,0,0,0,1,"Jake Brentz",17783,641394
"Will Smith","ATL",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Will Smith",8048,519293
"Brad Boxberger","MIL",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brad Boxberger",10133,502202
"Billy Hamilton","CHW",71,135,2,23,11,9,0.029629629,0.348148148,0.22047244,0.242424242,0.377952755,1,0,28,0.620376997,"Billy Hamilton",10199,571740
"Luke Jackson","ATL",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luke Jackson",11752,592426
"Andrew Chafin","- - -",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andrew Chafin",12988,605177
"Erik González","PIT",71,229,2,17,21,2,0.034934497,0.174672489,0.231818181,0.257641921,0.3,4,2,51,0.557641921,"Erik Gonzalez",13369,570481
"Scott Barlow","KCR",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scott Barlow",14993,605130
"Lou Trivino","OAK",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lou Trivino",15043,642152
"Garrett Cooper","MIA",71,250,9,30,33,1,0.12,0.272,0.28372093,0.38,0.465116279,6,1,61,0.845116279,"Garrett Cooper",15279,643265
"Génesis Cabrera","STL",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Genesis Cabrera",17490,650893
"Danny Mendick","CHW",71,186,2,14,20,0,0.096774193,0.225806451,0.219512195,0.302702702,0.286585365,1,1,36,0.589288067,"Danny Mendick",18889,664901
"Emmanuel Clase","CLE",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Emmanuel Clase",21032,661403
"Anthony Bass","MIA",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anthony Bass",7982,542914
"Michael Pérez","PIT",70,231,7,19,21,0,0.082251082,0.294372294,0.142857142,0.22077922,0.29047619,4,1,30,0.51125541,"Michael Perez",12977,605421
"Alex Reyes","STL",70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alex Reyes",15015,621052
"Danny Jansen","TOR",70,205,11,32,28,0,0.082926829,0.214634146,0.222826086,0.299019607,0.472826086,4,0,41,0.771845693,"Danny Jansen",16535,643376
"Tyler Kinley","COL",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Kinley",18297,641755
"DJ Peters","- - -",70,240,13,29,38,2,0.05,0.341666666,0.197309417,0.241666666,0.421524663,4,0,44,0.663191329,"DJ Peters",19348,656847
"Brandon Marsh","LAA",70,260,2,27,19,6,0.076923076,0.35,0.254237288,0.316602316,0.355932203,3,1,60,0.672534519,"Brandon Marsh",20202,669016
"Luis García Jr.","WSN",70,247,6,29,22,0,0.044534412,0.174089068,0.241525423,0.275303643,0.411016949,8,2,57,0.686320592,"Luis Garcia Jr.",20391,671277
"Wander Franco","TBR",70,308,7,53,39,2,0.077922077,0.12012987,0.288256227,0.347402597,0.462633451,2,1,81,0.810036048,"Wander Franco",23667,677551
"Adam Ottavino","BOS",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adam Ottavino",1247,493603
"Kenley Jansen","LAD",69,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Kenley Jansen",3096,445276
"Liam Hendriks","CHW",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Liam Hendriks",3548,521230
"Pablo Sandoval","ATL",69,86,4,11,11,0,0.127906976,0.290697674,0.178082191,0.302325581,0.342465753,2,0,13,0.644791334,"Pablo Sandoval",5409,467055
"Tyler Matzek","ATL",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Matzek",10058,554431
"Clay Holmes","- - -",69,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Clay Holmes",13649,605280
"Miguel Castro","NYM",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miguel Castro",15684,612434
"Luis Guillorme","NYM",69,156,1,13,5,0,0.147435897,0.147435897,0.265151515,0.374193548,0.31060606,2,2,35,0.684799608,"Luis Guillorme",16451,641645
"Josh Naylor","CLE",69,250,7,28,21,1,0.056,0.18,0.253218884,0.301204819,0.39914163,7,0,59,0.700346449,"Josh Naylor",18839,647304
"Trevor May","NYM",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trevor May",6398,543507
"Richard Bleier","MIA",68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Richard Bleier",7803,542947
"Brad Hand","- - -",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brad Hand",9111,543272
"Dylan Floro","MIA",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dylan Floro",13394,571670
"Chris Stratton","PIT",68,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Chris Stratton",13761,608717
"Luke Voit","NYY",68,241,11,26,35,0,0.087136929,0.307053941,0.239436619,0.327800829,0.436619718,12,0,51,0.764420547,"Luke Voit",14811,572228
"Kyle Finnegan","WSN",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Finnegan",15009,640448
"Mitch Garver","MIN",68,243,13,29,34,1,0.127572016,0.292181069,0.256038647,0.358024691,0.516908212,4,1,53,0.874932903,"Mitch Garver",15161,641598
"Yermín Mercedes","CHW",68,262,7,26,37,0,0.076335877,0.175572519,0.270833333,0.328244274,0.404166666,7,1,65,0.73241094,"Yermin Mercedes",17423,606213
"Andrés Giménez","CLE",68,210,5,23,16,11,0.052380952,0.257142857,0.218085106,0.28229665,0.351063829,1,0,41,0.633360479,"Andres Gimenez",19950,665926
"Luis Robert Jr.","CHW",68,296,13,42,43,6,0.047297297,0.206081081,0.338181818,0.378378378,0.567272727,4,1,93,0.945651105,"Luis Robert Jr.",20043,673357
"Jake Diekman","OAK",67,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jake Diekman",5003,518617
"Jose Alvarez","SFG",67,5,0,1,0,0,0.4,0.4,0,0.5,0,0,0,0,0.5,"Jose Alvarez",5358,501625
"Kyle Higashioka","NYY",67,211,10,20,29,0,0.08056872,0.279620853,0.18134715,0.246445497,0.388601036,4,0,35,0.635046533,"Kyle Higashioka",5517,543309
"José Cisnero","DET",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jose Cisnero",6399,542585
"Alex Colomé","MIN",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alex Colome",6661,517008
"Daniel Bard","COL",67,1,0,1,0,0,0,0,1,1,1,0,0,1,2,"Daniel Bard",7115,453268
"Craig Stammen","SDP",67,7,0,0,0,0,0,0.428571428,0.2,0.2,0.2,0,0,1,0.4,"Craig Stammen",7274,489334
"Emilio Pagán","SDP",67,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Emilio Pagan",14771,641941
"Chad Green","NYY",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chad Green",15552,643338
"Brian Anderson","MIA",67,264,7,24,28,5,0.098484848,0.246212121,0.248927038,0.337121212,0.377682403,4,0,58,0.714803615,"Brian Anderson",18289,605119
"Jason Castro","HOU",66,179,8,22,21,0,0.139664804,0.301675977,0.234899328,0.355932203,0.44295302,4,0,35,0.798885223,"Jason Castro",8722,488771
"Sergio Romo","OAK",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sergio Romo",9817,489265
"Clint Frazier","NYY",66,218,5,20,15,2,0.14678899,0.298165137,0.185792349,0.316513761,0.31693989,8,0,34,0.633453651,"Clint Frazier",15983,640449
"Brett Martin","TEX",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brett Martin",17369,656685
"Anthony Misiewicz","SEA",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anthony Misiewicz",18152,664948
"Jeurys Familia","NYM",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeurys Familia",5114,544727
"Ryan Tepera","- - -",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Tepera",10291,572193
"Aaron Loup","NYM",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aaron Loup",10343,571901
"Austin Adams","SDP",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austin Adams",13801,613534
"Raisel Iglesias","LAA",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Raisel Iglesias",17130,628452
"Taylor Ward","LAA",65,237,8,33,33,1,0.084388185,0.23206751,0.25,0.331914893,0.4375,4,1,52,0.769414893,"Taylor Ward",17548,621493
"Phil Maton","- - -",65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phil Maton",18064,664208
"Codi Heuer","- - -",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Codi Heuer",23293,676051
"Mark Melancon","SDP",64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mark Melancon",4264,453343
"Abraham Almonte","ATL",64,175,5,20,19,1,0.148571428,0.217142857,0.216216216,0.331428571,0.398648648,2,1,32,0.730077219,"Abraham Almonte",5486,501659
"Ryan Pressly","HOU",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Pressly",7005,519151
"Richard Rodríguez","- - -",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Richard Rodriguez",13549,593144
"José Peraza","NYM",64,154,6,21,20,1,0.058441558,0.168831168,0.204225352,0.266233766,0.38028169,5,0,29,0.646515456,"Jose Peraza",13593,606299
"Tyler Duffey","MIN",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Duffey",13758,608648
"Kevin Plawecki","BOS",64,173,3,15,15,0,0.069364161,0.150289017,0.286624203,0.348837209,0.388535031,4,0,45,0.73737224,"Kevin Plawecki",13807,608700
"Carlos Estévez","COL",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carlos Estevez",14542,608032
"Jonathan Davis","- - -",64,103,1,20,4,4,0.116504854,0.252427184,0.126436781,0.252427184,0.172413793,1,1,11,0.424840977,"Jonathan Davis",15104,641505
"Tim Locastro","- - -",64,156,2,15,7,5,0.044871794,0.211538461,0.179856115,0.262820512,0.251798561,2,3,25,0.514619073,"Tim Locastro",15124,641796
"Frank Schwindel","- - -",64,259,14,44,43,2,0.061776061,0.158301158,0.32644628,0.37065637,0.59090909,4,1,79,0.96156546,"Frank Schwindel",15351,643524
"José Alvarado","PHI",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jose Alvarado",17780,621237
"Josh Staumont","KCR",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Staumont",18335,622251
"Eli White","TEX",64,220,6,26,15,4,0.081818181,0.3,0.176767676,0.259090909,0.308080808,2,3,35,0.567171717,"Eli White",19346,642201
"Jesús Sánchez","MIA",64,251,14,27,36,0,0.079681274,0.310756972,0.251101321,0.318725099,0.488986784,2,1,57,0.807711883,"Jesus Sanchez",19913,660821
"Craig Kimbrel","- - -",63,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Craig Kimbrel",6655,518886
"Pierce Johnson","SDP",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pierce Johnson",13435,572955
"David Dahl","TEX",63,220,4,19,18,2,0.045454545,0.268181818,0.209756097,0.246575342,0.321951219,3,1,43,0.568526561,"David Dahl",13744,621311
"José Rondón","STL",63,90,3,13,9,2,0.088888888,0.188888888,0.2625,0.322222222,0.4125,1,0,21,0.734722222,"Jose Rondon",14140,602922
"Amir Garrett","CIN",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Amir Garrett",14375,607237
"Edwin Díaz","NYM",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Edwin Diaz",14710,621242
"Zack Littell","SFG",63,4,0,0,0,0,0,0.75,0.25,0.25,0.25,0,0,1,0.5,"Zack Littell",15823,641793
"Connor Joe","COL",63,211,8,23,35,0,0.123222748,0.194312796,0.284916201,0.379146919,0.469273743,1,0,51,0.848420662,"Connor Joe",16572,656582
"Josh Sborz","TEX",63,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Josh Sborz",18323,622250
"Andrew Knizner","STL",63,185,1,18,9,0,0.108108108,0.21081081,0.173913043,0.281081081,0.236024844,7,0,28,0.517105925,"Andrew Knizner",19514,668800
"Tony Watson","- - -",62,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Tony Watson",3132,453265
"Mike Moustakas","CIN",62,206,6,21,22,0,0.08737864,0.22330097,0.207650273,0.281553398,0.371584699,6,0,38,0.653138097,"Mike Moustakas",4892,519058
"Jake McGee","SFG",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jake McGee",7550,459429
"Yimi García","- - -",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yimi Garcia",12095,554340
"Paul Sewald","SEA",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paul Sewald",13892,623149
"Rio Ruiz","- - -",62,141,3,11,10,2,0.085106382,0.269503546,0.168,0.242857142,0.272,3,0,21,0.514857142,"Rio Ruiz",14103,547004
"Andrew Knapp","PHI",62,159,2,13,11,0,0.062893081,0.383647798,0.151724137,0.215189873,0.213793103,1,0,22,0.428982976,"Andrew Knapp",14942,595284
"Jordan Romano","TOR",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jordan Romano",16122,605447
"Aaron Bummer","CHW",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aaron Bummer",16258,607481
"Jordan Luplow","- - -",62,193,11,23,28,1,0.14507772,0.295336787,0.202453987,0.32642487,0.45398773,2,2,33,0.7804126,"Jordan Luplow",16424,656669
"Tanner Scott","BAL",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tanner Scott",17586,656945
"Dillon Tate","BAL",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dillon Tate",17796,622253
"Drew Steckenrider","SEA",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drew Steckenrider",18806,608716
"Gregory Soto","DET",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gregory Soto",19677,642397
"Carter Kieboom","WSN",62,249,6,26,20,0,0.100401606,0.248995983,0.207373271,0.301204819,0.31797235,9,0,45,0.619177169,"Carter Kieboom",19958,666198
"Aroldis Chapman","NYY",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aroldis Chapman",10233,547973
"Brent Suter","MIL",61,4,0,0,0,0,0,0.75,0,0,0,0,0,0,0,"Brent Suter",13942,608718
"Byron Buxton","MIN",61,254,19,50,32,9,0.051181102,0.244094488,0.306382978,0.358267716,0.64680851,0,1,72,1.005076226,"Byron Buxton",14161,621439
"Tim Mayza","TOR",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tim Mayza",15042,641835
"Josh Taylor","BOS",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Taylor",17359,657031
"Diego Castillo","- - -",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Diego Castillo",17496,650895
"A.J. Minter","ATL",61,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"A.J. Minter",18655,621345
"Jose Rojas","LAA",61,184,6,26,15,2,0.081521739,0.27173913,0.208333333,0.277173913,0.398809523,2,1,35,0.675983436,"Jose Rojas",19331,670351
"Zack Short","DET",61,184,6,21,20,2,0.119565217,0.320652173,0.141025641,0.239130434,0.282051282,4,0,22,0.521181716,"Zack Short",19562,670097
"David Bednar","PIT",61,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"David Bednar",19569,670280
"Anthony Bender","MIA",61,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Anthony Bender",19742,669622
"Keston Hiura","MIL",61,197,4,16,19,3,0.071065989,0.390862944,0.167630057,0.256410256,0.300578034,6,0,29,0.55698829,"Keston Hiura",20003,669374
"Travis d'Arnaud","ATL",60,229,7,21,26,0,0.074235807,0.231441048,0.220095693,0.283842794,0.387559808,7,0,46,0.671402602,"Travis d'Arnaud",7739,518595
"Heath Hembree","- - -",60,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Heath Hembree",11632,592390
"Matt Barnes","BOS",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Barnes",12863,598264
"Josh Hader","MIL",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Hader",14212,623352
"Cole Sulser","BAL",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cole Sulser",15256,642121
"Nick Wittgren","CLE",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nick Wittgren",15594,621295
"Zach McKinstry","LAD",60,172,7,19,29,1,0.058139534,0.290697674,0.215189873,0.263157894,0.405063291,3,1,34,0.668221185,"Zach McKinstry",19392,656716
"James Karinchak","CLE",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"James Karinchak",20151,675916
"Alejandro Kirk","TOR",60,189,8,19,24,0,0.1005291,0.116402116,0.242424242,0.328042328,0.436363636,7,0,40,0.764405964,"Alejandro Kirk",22581,672386
"Owen Miller","CLE",60,202,4,17,18,2,0.044554455,0.267326732,0.204188481,0.242574257,0.308900523,7,0,39,0.55147478,"Owen Miller",24655,680911
"Caleb Thielbar","MIN",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caleb Thielbar",10078,573204
"José Ruiz","CHW",59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jose Ruiz",14552,614179
"Jorge Alcala","MIN",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jorge Alcala",19459,660896
"Alex Kirilloff","MIN",59,231,8,23,34,1,0.06060606,0.225108225,0.25116279,0.298701298,0.423255813,3,1,54,0.721957111,"Alex Kirilloff",20325,666135
"Brooks Raley","HOU",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brooks Raley",10061,548384
"Anthony Rendon","LAA",58,249,6,24,34,0,0.116465863,0.164658634,0.239631336,0.329317269,0.382488479,11,0,52,0.711805748,"Anthony Rendon",12861,543685
"Tomás Nido","NYM",58,161,3,16,13,1,0.0310559,0.273291925,0.222222222,0.260869565,0.326797385,4,0,34,0.58766695,"Tomas Nido",13755,621512
"Devin Williams","MIL",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Devin Williams",15816,642207
"Sam Clay","WSN",58,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Sam Clay",16279,621348
"Jason Martin","TEX",58,154,6,14,17,3,0.051948051,0.266233766,0.208333333,0.248366013,0.354166666,1,1,30,0.602532679,"Jason Martin",16429,641829
"Jarlín García","SFG",58,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jarlin Garcia",18282,606424
"Andrew Young","ARI",58,104,6,13,15,0,0.057692307,0.432692307,0.208791208,0.298076923,0.483516483,3,0,19,0.781593406,"Andrew Young",19521,670370
"Bryan De La Cruz","MIA",58,219,5,17,19,1,0.08219178,0.242009132,0.296482412,0.356164383,0.427135678,8,1,59,0.783300061,"Bryan De La Cruz",19600,650559
"Brent Rooker","MIN",58,213,9,25,16,0,0.070422535,0.328638497,0.201058201,0.291079812,0.396825396,1,0,38,0.687905208,"Brent Rooker",19627,667670
"Luke Williams","PHI",58,108,1,8,6,2,0.092592592,0.212962962,0.244897959,0.314814814,0.31632653,2,2,24,0.631141344,"Luke Williams",19931,663897
"Lars Nootbaar","STL",58,124,5,15,15,2,0.104838709,0.225806451,0.23853211,0.31707317,0.422018348,0,1,26,0.739091518,"Lars Nootbaar",21454,663457
"Greg Holland","KCR",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Greg Holland",7196,518813
"Hunter Strickland","- - -",57,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Hunter Strickland",7836,519326
"Lucas Luetge","NYY",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lucas Luetge",8337,476595
"Rex Brothers","CHC",57,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Rex Brothers",9794,571521
"Chasen Shreve","PIT",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chasen Shreve",10855,592741
"Andrew Kittredge","TBR",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andrew Kittredge",12828,552640
"Dominic Leone","SFG",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dominic Leone",13763,608678
"Joe Mantiply","ARI",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joe Mantiply",14857,573009
"Christian Arroyo","BOS",57,181,6,22,25,1,0.044198895,0.243093922,0.262195121,0.324022346,0.445121951,1,0,43,0.769144297,"Christian Arroyo",16434,624414
"Phil Bickford","- - -",57,3,0,0,0,0,0,0.666666666,0.333333333,0.333333333,0.333333333,0,0,1,0.666666666,"Phil Bickford",18519,641360
"Kyle Funkhouser","DET",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Funkhouser",19456,608335
"Mike Brosseau","TBR",57,169,5,21,18,2,0.088757396,0.313609467,0.186666666,0.266272189,0.346666666,1,0,28,0.612938855,"Mike Brosseau",19683,670712
"Jonathan Loáisiga","NYY",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jonathan Loaisiga",19753,642528
"Sean Doolittle","- - -",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sean Doolittle",1581,448281
"Daniel Norris","- - -",56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Daniel Norris",13475,596057
"JT Chargois","- - -",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JT Chargois",13767,608638
"Wandy Peralta","- - -",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wandy Peralta",14295,593974
"Austin Nola","SDP",56,194,2,15,29,0,0.072164948,0.097938144,0.2716763,0.340206185,0.375722543,2,1,47,0.715928728,"Austin Nola",15941,543592
"Connor Brogdon","PHI",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Connor Brogdon",21205,641401
"Ian Kennedy","- - -",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ian Kennedy",6986,453178
"Jake Lamb","- - -",55,170,7,25,19,0,0.129411764,0.3,0.194444444,0.305882352,0.368055555,4,0,28,0.673937907,"Jake Lamb",13329,571875
"J.P. Feyereisen","- - -",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J.P. Feyereisen",16610,656420
"Eloy Jiménez","CHW",55,231,10,23,37,0,0.069264069,0.246753246,0.248826291,0.303030303,0.436619718,8,0,53,0.739650021,"Eloy Jimenez",17484,650391
"Dennis Santana","- - -",55,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Dennis Santana",17878,642701
"Hirokazu Sawamura","BOS",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hirokazu Sawamura",27515,617228
"Josh Reddick","ARI",54,158,2,15,21,0,0.037974683,0.196202531,0.258278145,0.284810126,0.370860927,4,0,39,0.655671053,"Josh Reddick",3892,502210
"Daniel Hudson","- - -",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Daniel Hudson",7146,543339
"Mychal Givens","- - -",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mychal Givens",10430,571710
"Sam Howard","PIT",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sam Howard",16265,607572
"Luis Rengifo","LAA",54,190,6,22,18,1,0.047368421,0.2,0.201149425,0.245989304,0.310344827,3,0,35,0.556334131,"Luis Rengifo",19858,650859
"Gavin Sheets","CHW",54,179,11,23,34,0,0.089385474,0.223463687,0.25,0.324022346,0.50625,4,0,40,0.830272346,"Gavin Sheets",19901,657757
"Nick Madrigal","CHW",54,215,2,30,21,1,0.05116279,0.079069767,0.305,0.348837209,0.425,3,2,61,0.773837209,"Nick Madrigal",20521,663611
"Taylor Walls","TBR",54,176,1,15,15,4,0.130681818,0.27840909,0.210526315,0.314285714,0.296052631,3,2,32,0.610338345,"Taylor Walls",22458,670764
"Garrett Crochet","CHW",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Garrett Crochet",27463,676979
"Ross Detwiler","- - -",53,3,0,0,0,0,0,0.666666666,0.333333333,0.333333333,0.333333333,0,0,1,0.666666666,"Ross Detwiler",2859,446321
"Deolis Guerra","OAK",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deolis Guerra",8410,500610
"Gerardo Parra","WSN",53,107,2,13,10,1,0.056074766,0.280373831,0.237113402,0.29245283,0.350515463,3,1,23,0.642968293,"Gerardo Parra",8553,467827
"Archie Bradley","PHI",53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Archie Bradley",12918,605151
"Luis Cessa","- - -",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luis Cessa",13345,570666
"Kendall Graveman","- - -",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kendall Graveman",15514,608665
"Pablo Reyes","MIL",53,87,1,12,3,4,0.103448275,0.172413793,0.256410256,0.333333333,0.358974358,2,0,20,0.692307691,"Pablo Reyes",16357,622569
"Max Schrock","CIN",53,134,3,19,14,1,0.059701492,0.179104477,0.288,0.328358208,0.448,0,1,36,0.776358208,"Max Schrock",17750,621011
"Trevor Richards","- - -",53,1,0,1,0,0,1,0,0,1,0,0,0,0,1,"Trevor Richards",19309,670950
"Ender Inciarte","ATL",52,89,2,11,10,1,0.078651685,0.247191011,0.215189873,0.275862068,0.316455696,1,0,17,0.592317764,"Ender Inciarte",4922,542255
"Joely Rodríguez","- - -",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joely Rodriguez",11487,570257
